2025-03-02 21:33:52,940 - INFO - Sgd training script started
A new study created in memory with name: no-name-b9ba928e-fe5f-4968-a252-24edca5c89db
2025-03-02 21:33:53,235 - INFO - Starting Optuna hyperparameter optimization
Trial 30 finished with value: 4.24222716392256 and parameters: {'loss': 'epsilon_insensitive', 'penalty': 'l1', 'alpha': 4.36339347005192e-05}. Best is trial 28 with value: 3.5922668290789055.
Trial 31 finished with value: 3.5922678173104154 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0328878354251954e-05}. Best is trial 28 with value: 3.5922668290789055.
Trial 32 finished with value: 3.592329482192077 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.114556622369491e-05}. Best is trial 28 with value: 3.5922668290789055.
Trial 33 finished with value: 3.5923711411437806 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.8313662662468963e-05}. Best is trial 28 with value: 3.5922668290789055.
Trial 34 finished with value: 3.5926643474447943 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 8.104598056675723e-05}. Best is trial 28 with value: 3.5922668290789055.
Trial 35 finished with value: 7.543103929813276 and parameters: {'loss': 'huber', 'penalty': 'l1', 'alpha': 0.00017045489699730836}. Best is trial 28 with value: 3.5922668290789055.
Trial 36 finished with value: 3.5924491775739336 and parameters: {'loss': 'squared_error', 'penalty': 'l2', 'alpha': 2.57740451456751e-05}. Best is trial 28 with value: 3.5922668290789055.
Trial 37 finished with value: 4.8616094305470865 and parameters: {'loss': 'epsilon_insensitive', 'penalty': 'l1', 'alpha': 0.011553090543821686}. Best is trial 28 with value: 3.5922668290789055.
Trial 38 finished with value: 3.595082498417324 and parameters: {'loss': 'squared_error', 'penalty': 'l2', 'alpha': 0.00030894419349216073}. Best is trial 28 with value: 3.5922668290789055.
Trial 39 finished with value: 3.6600697854358137 and parameters: {'loss': 'squared_epsilon_insensitive', 'penalty': 'l1', 'alpha': 0.00010567052433333917}. Best is trial 28 with value: 3.5922668290789055.
Trial 40 finished with value: 7.456175771078665 and parameters: {'loss': 'huber', 'penalty': 'l1', 'alpha': 1.7537859087344145e-05}. Best is trial 28 with value: 3.5922668290789055.
Trial 41 finished with value: 3.5922665822067534 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0110388596323141e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 42 finished with value: 3.5924146699352555 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 3.59987029191098e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 43 finished with value: 3.59226747233233 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0267858947561378e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 44 finished with value: 3.5923746865577315 and parameters: {'loss': 'squared_error', 'penalty': 'l2', 'alpha': 1.7779132095794844e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 45 finished with value: 3.680139015281347 and parameters: {'loss': 'squared_epsilon_insensitive', 'penalty': 'l1', 'alpha': 1.0143544786960975e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 46 finished with value: 3.5924141268947807 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 3.5901653818285164e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 47 finished with value: 4.247022901092399 and parameters: {'loss': 'epsilon_insensitive', 'penalty': 'l1', 'alpha': 8.371960389324216e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 48 finished with value: 3.593701244260184 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 0.00024954999734991853}. Best is trial 41 with value: 3.5922665822067534.
Trial 49 finished with value: 3.592377813869697 and parameters: {'loss': 'squared_error', 'penalty': 'l2', 'alpha': 1.8114761102802154e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 50 finished with value: 3.733623641876162 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 0.03968283101004083}. Best is trial 41 with value: 3.5922665822067534.
Trial 51 finished with value: 3.59228357022058 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.3117265479939803e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 52 finished with value: 3.5922675918117877 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0288988581430703e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 53 finished with value: 3.592344275051828 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.369777426787347e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 54 finished with value: 3.5922964351821287 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.5387454388713986e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 55 finished with value: 3.680393961915365 and parameters: {'loss': 'squared_epsilon_insensitive', 'penalty': 'elasticnet', 'alpha': 5.2358286511536266e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 56 finished with value: 3.5923788757356463 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.9647562967802193e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 57 finished with value: 3.973935511328681 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 0.1200124815618305}. Best is trial 41 with value: 3.5922665822067534.
Trial 58 finished with value: 3.5922713921496294 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0961931493295987e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 59 finished with value: 3.592302976388411 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.6528133430346868e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 60 finished with value: 3.6024589611839133 and parameters: {'loss': 'squared_error', 'penalty': 'elasticnet', 'alpha': 0.0011677515340265674}. Best is trial 41 with value: 3.5922665822067534.
Trial 61 finished with value: 3.592266777068212 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0144873280429508e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 62 finished with value: 3.5923328172414 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.172308842545906e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 63 finished with value: 3.5922676314027884 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0295990100479951e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 64 finished with value: 3.5925417339894685 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 5.895158758126859e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 65 finished with value: 4.242223917707756 and parameters: {'loss': 'epsilon_insensitive', 'penalty': 'l1', 'alpha': 3.424235234087327e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 66 finished with value: 3.605175180102671 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 0.002889616727942552}. Best is trial 41 with value: 3.5922665822067534.
Trial 67 finished with value: 7.454609204739652 and parameters: {'loss': 'huber', 'penalty': 'l1', 'alpha': 1.5097196784931848e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 68 finished with value: 3.5923472058681414 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.4200128576371184e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 69 finished with value: 3.592302861032503 and parameters: {'loss': 'squared_error', 'penalty': 'l2', 'alpha': 1.0071083096870631e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 70 finished with value: 3.6801552833794853 and parameters: {'loss': 'squared_epsilon_insensitive', 'penalty': 'l1', 'alpha': 4.673495150953694e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 71 finished with value: 3.592284100915883 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.3211579557512405e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 72 finished with value: 3.5922948972145377 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.5118895232405056e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 73 finished with value: 3.5922669813805763 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0181025512191343e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 74 finished with value: 3.592382636653852 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 3.03012964677911e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 75 finished with value: 3.5923309930462346 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.1407188474642204e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 76 finished with value: 3.592333094230347 and parameters: {'loss': 'squared_error', 'penalty': 'elasticnet', 'alpha': 1.4140918955498978e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 77 finished with value: 3.5923211381301714 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.9694915171655324e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 78 finished with value: 7.493962157657177 and parameters: {'loss': 'huber', 'penalty': 'l1', 'alpha': 7.811501703280326e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 79 finished with value: 3.592401579874408 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 3.3657386859305495e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 80 finished with value: 4.2401007482457365 and parameters: {'loss': 'epsilon_insensitive', 'penalty': 'l1', 'alpha': 1.007127250777793e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 81 finished with value: 3.5922857603735077 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.3506282766135589e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 82 finished with value: 3.592326565843983 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.0638244696244568e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 83 finished with value: 3.5922685035531607 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0450312687473792e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 84 finished with value: 3.644428471399352 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 0.009159267466911546}. Best is trial 41 with value: 3.5922665822067534.
Trial 85 finished with value: 3.592285857207142 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.3523461495735916e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 86 finished with value: 3.5924583955488236 and parameters: {'loss': 'squared_error', 'penalty': 'l2', 'alpha': 2.6763442342554266e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 87 finished with value: 3.592450867066333 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 4.2530672795790564e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 88 finished with value: 3.5923099818240822 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.7749811818461886e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 89 finished with value: 3.680139037050698 and parameters: {'loss': 'squared_epsilon_insensitive', 'penalty': 'l1', 'alpha': 1.0193217916221726e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 90 finished with value: 3.5924546908563793 and parameters: {'loss': 'squared_error', 'penalty': 'elasticnet', 'alpha': 2.8000917529028757e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 91 finished with value: 3.5922667037986207 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0131907038847051e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 92 finished with value: 3.592285700386771 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.349564074366483e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 93 finished with value: 3.592310209132589 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.7789515888504826e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 94 finished with value: 3.592279560436565 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.2405444481122842e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 95 finished with value: 3.592316452457946 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.8881047226562353e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 96 finished with value: 3.5923347046145357 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.2048563892983675e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 97 finished with value: 3.592437286006362 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 4.008067817979496e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 98 finished with value: 7.453355605399919 and parameters: {'loss': 'huber', 'penalty': 'l1', 'alpha': 1.3134321936190602e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 99 finished with value: 4.240402381031872 and parameters: {'loss': 'epsilon_insensitive', 'penalty': 'l1', 'alpha': 1.564430093023642e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 100 finished with value: 3.5924565925271494 and parameters: {'loss': 'squared_error', 'penalty': 'l2', 'alpha': 2.6569916777068075e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 101 finished with value: 3.5922690716398704 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0550935638438028e-05}. Best is trial 41 with value: 3.5922665822067534.
Trial 102 finished with value: 3.5951522488150096 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 0.000494648431729543}. Best is trial 41 with value: 3.5922665822067534.
Trial 103 finished with value: 3.592266238698631 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0049592797682412e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 104 finished with value: 3.5922994242694086 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.5908945183159744e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 105 finished with value: 3.5922796915554907 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.242871998361521e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 106 finished with value: 3.592329028261502 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.1066744517026712e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 107 finished with value: 3.5922785892089832 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.2232932645491158e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 108 finished with value: 3.5923036577536194 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.6646867980331082e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 109 finished with value: 3.6801459879024288 and parameters: {'loss': 'squared_epsilon_insensitive', 'penalty': 'l1', 'alpha': 2.5463003212977922e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 110 finished with value: 3.592299298993354 and parameters: {'loss': 'squared_error', 'penalty': 'elasticnet', 'alpha': 1.028996549437306e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 111 finished with value: 3.592268276597731 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0410152452621357e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 112 finished with value: 3.592299769992816 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.596922167818663e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 113 finished with value: 5.03063956799946 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 0.7615311842089312}. Best is trial 103 with value: 3.592266238698631.
Trial 114 finished with value: 3.592283208641337 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.3053016339716091e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 115 finished with value: 3.5923885121883687 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 3.132589850038633e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 116 finished with value: 3.5922669707695425 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0179147896318304e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 117 finished with value: 3.5923203309363765 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.95546861724296e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 118 finished with value: 3.5922919926486414 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.4608986727870042e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 119 finished with value: 7.4597334890494675 and parameters: {'loss': 'huber', 'penalty': 'l1', 'alpha': 2.2907834181030186e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 120 finished with value: 4.24166570698789 and parameters: {'loss': 'epsilon_insensitive', 'penalty': 'l1', 'alpha': 1.0205442016810267e-05}. Best is trial 103 with value: 3.592266238698631.
Trial 121 finished with value: 3.5922660449976904 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0015308079199231e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 122 finished with value: 3.592278982613975 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.2302822411294295e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 123 finished with value: 3.5923092787808235 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.7627034958616425e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 124 finished with value: 3.5922848640599865 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.3347191678563653e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 125 finished with value: 3.592266610622751 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.011541753992191e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 126 finished with value: 3.592358585667843 and parameters: {'loss': 'squared_error', 'penalty': 'l2', 'alpha': 1.60511773866708e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 127 finished with value: 3.592325774337945 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.050048596888895e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 128 finished with value: 3.592266742622477 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0138777736038033e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 129 finished with value: 3.592281648758411 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.277609392370802e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 130 finished with value: 3.592417910369131 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 3.657800306616154e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 131 finished with value: 3.5922689947608264 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0537319573612513e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 132 finished with value: 3.5922907695038084 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.4393100171166368e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 133 finished with value: 3.5923077637986287 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.736241061965801e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 134 finished with value: 3.5922667668213655 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0143060082901209e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 135 finished with value: 3.5922660519828398 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.001654445586025e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 136 finished with value: 3.9215641457038934 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 0.09405280267044344}. Best is trial 121 with value: 3.5922660449976904.
Trial 137 finished with value: 3.592442477837203 and parameters: {'loss': 'squared_error', 'penalty': 'elasticnet', 'alpha': 2.6608229758727208e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 138 finished with value: 3.6801401011095214 and parameters: {'loss': 'squared_epsilon_insensitive', 'penalty': 'l1', 'alpha': 1.2554478415643827e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 139 finished with value: 3.592323470074979 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.010011067692193e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 140 finished with value: 3.592299513555504 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.592451046421538e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 141 finished with value: 3.5922663038818086 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0061129709384876e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 142 finished with value: 3.592266377578079 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.007417344046473e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 143 finished with value: 3.592280120778804 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.2504899858220279e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 144 finished with value: 3.592267189011166 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0217753713268232e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 145 finished with value: 3.59226619720704 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.0042249341171704e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 146 finished with value: 3.5922949973012828 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.5136382993935932e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 147 finished with value: 3.5922838786294093 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.3172067738654907e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 148 finished with value: 3.592344056456993 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 2.3660216670948257e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 149 finished with value: 3.5923127655425864 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.8236745475562793e-05}. Best is trial 121 with value: 3.5922660449976904.
Trial 150 finished with value: 3.592279282419933 and parameters: {'loss': 'squared_error', 'penalty': 'l1', 'alpha': 1.235607717392386e-05}. Best is trial 121 with value: 3.5922660449976904.
